股號,名稱,結構,最新價,均損益%,隔日勝率%,5日勝率%,建議,原因
2948.TWO,寶陞,⏳ 均線糾結,38.35,-4.76,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2419.TW,仲琦,📈 月線上揚,34.95,1.72,56.2,68.8,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
2392.TW,正崴,🚀 多頭強勢,39.8,4.16,62.5,75.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4741.TWO,泓瀚,🚀 多頭強勢,58.2,-2.37,57.1,71.4,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
4966.TWO,譜瑞-KY,🚀 多頭強勢,537.0,-6.81,0.0,33.3,⏳ 觀望,⏳ 觀望中 (缺: 5日線未勾頭)
6186.TWO,新潤,⏳ 均線糾結,41.6,0.0,0.0,0.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
3045.TW,台灣大,🚀 多頭強勢,113.5,-0.46,0.0,25.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6515.TW,穎崴,🚀 多頭強勢,10715.0,42.13,55.0,75.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
8171.TWO,天宇,📉 趨勢轉弱,24.35,2.21,37.5,37.5,⚠️ 賣出,📢 趨勢轉向：跌破月線
8102.TWO,傑霖科技,🚀 多頭強勢,81.4,0.0,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
8437.TWO,大地-KY,📈 月線上揚,13.55,0.0,0.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
8085.TWO,福華,📉 趨勢轉弱,14.55,-2.18,57.1,42.9,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00634R.TW,富邦上証反1,📉 趨勢轉弱,3.12,-1.66,14.3,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8416.TWO,實威,🚀 多頭強勢,172.5,-0.43,0.0,100.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3715.TW,定穎投控,🚀 多頭強勢,192.0,-4.39,47.1,52.9,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
6958.TW,日盛台駿,🚀 多頭強勢,20.0,-1.25,54.5,54.5,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
1570.TWO,力肯,🚀 多頭強勢,38.5,-1.57,50.0,25.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3444.TWO,利機,🚀 多頭強勢,100.0,-3.48,50.0,83.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
8027.TWO,鈦昇,🚀 多頭強勢,149.5,-3.15,53.8,53.8,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
4164.TW,承業醫,🚀 多頭強勢,32.75,0.0,0.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4991.TWO,環宇-KY,🚀 多頭強勢,721.0,24.39,70.0,70.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
2024.TW,志聯,⏳ 均線糾結,14.5,-2.82,50.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4542.TWO,科嶠,⏳ 均線糾結,176.0,6.62,50.0,43.8,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足, RSI動能弱)"
6415.TW,矽力*-KY,🚀 多頭強勢,394.0,-3.18,30.8,30.8,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6573.TW,虹揚-KY,🔄 重新整理,13.55,0.64,25.0,25.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
2207.TW,和泰車,🚀 多頭強勢,518.0,-2.86,25.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3597.TWO,映興,🚀 多頭強勢,25.1,-5.69,0.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
5536.TWO,聖暉*,🚀 多頭強勢,890.0,-3.66,50.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6104.TWO,創惟,🚀 多頭強勢,94.8,-5.14,50.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
910322.TW,康師傅-DR,⏳ 均線糾結,25.55,-0.51,60.0,60.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3321.TW,同泰,📈 月線上揚,17.0,-1.5,33.3,33.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
2211.TW,長榮鋼,🚀 多頭強勢,101.0,0.0,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
4439.TW,冠星-KY,🚀 多頭強勢,103.0,-2.86,25.0,50.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
00949.TW,復華日本龍頭,📈 月線上揚,19.71,-0.88,38.5,15.4,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
2542.TW,興富發,⏳ 均線糾結,33.9,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6431.TW,光麗-KY,📉 趨勢轉弱,20.85,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7721.TW,微程式,📈 月線上揚,84.1,15.33,73.3,60.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6625.TW,必應,📈 月線上揚,75.0,-0.9,42.9,14.3,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
02001R.TW,富邦蘋果反一N,🔄 重新整理,,0.0,0.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 價未站上月線, 5日線未勾頭, 量能不足, RSI動能弱)"
4192.TWO,杏國,⏳ 均線糾結,19.9,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00994A.TW,主動第一金台股優,🚀 多頭強勢,15.87,-1.0,70.0,80.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
9917.TW,中保科,📈 月線上揚,115.5,0.67,45.5,36.4,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
8074.TWO,鉅橡,🚀 多頭強勢,77.2,1.16,28.6,57.1,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4924.TWO,欣厚-KY,⏳ 均線糾結,10.4,0.0,0.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足, RSI動能弱)"
5548.TWO,安倉,⏳ 均線糾結,24.2,0.21,42.9,28.6,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8271.TW,宇瞻,🚀 多頭強勢,216.5,15.24,72.7,63.6,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
8182.TWO,加高,🚀 多頭強勢,44.1,-5.57,12.5,62.5,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7455.TWO,樺緯物聯,⏳ 均線糾結,61.0,4.44,14.3,71.4,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6167.TWO,久正,⏳ 均線糾結,13.7,-5.0,25.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2926.TWO,誠品生活,⏳ 均線糾結,35.65,-2.76,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8047.TWO,星雲,⏳ 均線糾結,52.2,-4.35,33.3,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4540.TW,全球傳動,🚀 多頭強勢,59.1,5.15,38.5,61.5,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3056.TW,富華新,⏳ 均線糾結,14.5,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3158.TWO,嘉實,⏳ 均線糾結,90.1,4.89,55.6,77.8,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3669.TW,圓展,🚀 多頭強勢,39.25,0.26,63.6,45.5,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
1309.TW,台達化,📉 趨勢轉弱,19.1,22.49,51.9,59.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6028.TWO,公勝保經,📉 趨勢轉弱,79.6,-9.05,40.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00904.TW,新光臺灣半導體30,🚀 多頭強勢,33.32,4.25,58.8,76.5,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6756.TW,威鋒電子,🚀 多頭強勢,82.2,0.0,0.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6919.TW,康霈*,📈 月線上揚,111.5,-3.58,33.3,50.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3211.TWO,順達,🚀 多頭強勢,379.5,-3.88,33.3,44.4,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
2360.TW,致茂,🚀 多頭強勢,2025.0,3.69,66.7,77.8,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
00708L.TW,期元大S&P黃金正2,📈 月線上揚,101.85,5.35,70.0,50.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
9962.TWO,有益,📉 趨勢轉弱,10.15,1.78,40.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6180.TWO,橘子,📉 趨勢轉弱,41.8,-2.61,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8016.TW,矽創,🚀 多頭強勢,219.0,-0.06,66.7,33.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3094.TW,聯傑,🚀 多頭強勢,26.05,-0.19,41.7,50.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
5484.TW,慧友,📉 趨勢轉弱,39.2,-1.99,60.0,26.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6284.TWO,佳邦,🚀 多頭強勢,87.6,7.52,30.0,70.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4558.TWO,寶緯,⏳ 均線糾結,19.6,-11.9,16.7,16.7,⚠️ 賣出,📢 趨勢轉向：跌破月線
5211.TWO,蒙恬,🚀 多頭強勢,23.4,0.0,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
7783.TWO,佳運,🚀 多頭強勢,103.0,0.0,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
7794.TWO,宏�硒撥s,📉 趨勢轉弱,39.5,-3.63,40.0,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
00941.TW,中信上游半導體,🚀 多頭強勢,24.03,4.61,68.4,100.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3014.TW,聯陽,🚀 多頭強勢,124.0,0.84,25.0,25.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6870.TWO,騰雲,⏳ 均線糾結,187.0,-6.4,33.3,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3558.TWO,神準,⏳ 均線糾結,117.0,-4.56,12.5,50.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
3406.TW,玉晶光,🚀 多頭強勢,529.0,-4.99,42.9,28.6,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6794.TW,向榮生技,🚀 多頭強勢,82.0,-2.61,50.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
2383.TW,台光電,🚀 多頭強勢,3950.0,11.76,56.2,68.8,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
7402.TWO,邑錡,🚀 多頭強勢,130.0,1.46,33.3,33.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6235.TW,華孚,⏳ 均線糾結,47.15,0.0,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
3149.TW,正達,📈 月線上揚,46.3,25.85,47.1,76.5,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
7717.TWO,萊德光電-KY,📈 月線上揚,868.0,16.44,60.0,60.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
00963.TW,中信全球高股息,🚀 多頭強勢,12.84,6.38,64.0,84.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
4580.TWO,捷流閥業,⏳ 均線糾結,80.0,0.12,66.7,33.3,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, RSI動能弱)"
6739.TWO,竹陞科技,🚀 多頭強勢,1710.0,1.7,43.8,43.8,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7702.TWO,前端風電,📉 趨勢轉弱,19.75,-0.71,50.0,50.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
2023.TW,燁輝,⏳ 均線糾結,14.05,-2.95,25.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3454.TW,未知,⏳ 均線糾結,99.4,-0.3,50.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 價未站上月線, 5日線未勾頭, 量能不足, RSI動能弱)"
3543.TW,州巧,📉 趨勢轉弱,44.45,-8.05,20.0,20.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
2345.TW,智邦,🚀 多頭強勢,2190.0,-0.96,50.0,66.7,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3018.TW,隆銘綠能,📉 趨勢轉弱,10.85,-3.7,33.3,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6526.TW,達發,🚀 多頭強勢,555.0,-8.61,22.2,11.1,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6843.TWO,進典,📉 趨勢轉弱,46.2,0.0,0.0,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
4584.TWO,君帆,⏳ 均線糾結,40.5,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1776.TW,展宇,🚀 多頭強勢,16.95,-12.53,33.3,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
8240.TWO,華宏,🚀 多頭強勢,63.0,15.21,66.7,66.7,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
5601.TWO,台聯櫃,⏳ 均線糾結,36.0,-1.07,0.0,25.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3686.TW,達能,⏳ 均線糾結,18.3,-3.48,50.0,12.5,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
6933.TW,AMAX-KY,🚀 多頭強勢,188.0,0.0,66.7,83.3,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
4183.TWO,福永生技,⏳ 均線糾結,15.25,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2061.TWO,風青,⏳ 均線糾結,15.9,-8.82,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2415.TW,錩新,⏳ 均線糾結,28.9,-2.07,50.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1337.TW,再生-KY,📉 趨勢轉弱,5.36,-3.98,40.0,33.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7719.TWO,碳基,📈 月線上揚,44.35,0.0,0.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6409.TW,旭隼,🚀 多頭強勢,773.0,0.0,0.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
3663.TWO,鑫科,🚀 多頭強勢,73.5,-6.89,23.1,23.1,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足, RSI動能弱)"
6588.TWO,東典光電,🚀 多頭強勢,153.5,42.97,72.7,81.8,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
4563.TWO,百德,📈 月線上揚,44.8,23.47,50.0,64.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6494.TWO,九齊,🚀 多頭強勢,53.0,2.94,61.5,38.5,⏳ 觀望,⏳ 觀望中 (缺: 5日線未勾頭)
6155.TW,鈞寶,🚀 多頭強勢,49.4,-6.65,42.9,57.1,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
6165.TW,浪凡,📈 月線上揚,48.7,-2.56,50.0,50.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3707.TWO,漢磊,⏳ 均線糾結,59.1,1.09,46.2,53.8,⏳ 觀望,🔄 盤整中：等待均線多頭排列
3064.TWO,泰偉,📉 趨勢轉弱,18.5,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8103.TW,瀚荃,🚀 多頭強勢,96.0,-4.73,37.5,25.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3498.TWO,陽程,🚀 多頭強勢,87.6,-3.63,40.0,53.3,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3297.TWO,杭特,🔄 重新整理,35.95,-3.25,0.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
3310.TWO,佳穎,📉 趨勢轉弱,71.7,-8.36,33.3,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
2883.TW,凱基金,📈 月線上揚,20.7,3.43,44.4,66.7,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
9937.TW,全國,🚀 多頭強勢,57.4,-3.28,33.3,0.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6788.TWO,華景電,🚀 多頭強勢,508.0,-3.55,33.3,66.7,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6793.TWO,天力離岸,📈 月線上揚,6.84,-3.94,20.0,40.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6781.TW,AES-KY,🔄 重新整理,1020.0,0.0,0.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
2308.TW,台達電,🚀 多頭強勢,2015.0,4.62,52.9,47.1,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6903.TWO,巨漢,🚀 多頭強勢,389.0,-3.2,30.8,30.8,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
2324.TW,仁寶,⏳ 均線糾結,31.45,-2.13,25.0,37.5,⏳ 觀望,🔄 盤整中：等待均線多頭排列
00764B.TWO,群益25年美債,⏳ 均線糾結,28.14,-1.05,25.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6108.TW,競國,🚀 多頭強勢,18.3,-1.98,25.0,41.7,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4148.TW,全宇生技-KY,📉 趨勢轉弱,37.6,3.15,66.7,22.2,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6578.TWO,達邦蛋白,⏳ 均線糾結,17.2,-1.0,33.3,66.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1907.TW,永豐餘,⏳ 均線糾結,25.5,-0.29,42.9,14.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2375.TW,凱美,🚀 多頭強勢,88.1,2.0,28.6,42.9,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
00965.TW,元大航太防衛科技,🚀 多頭強勢,25.97,1.96,75.0,75.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
4513.TWO,福裕,📉 趨勢轉弱,16.2,2.55,57.1,14.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6805.TW,富世達,⏳ 均線糾結,1915.0,-1.27,57.1,42.9,⏳ 觀望,🔄 盤整中：等待均線多頭排列
2905.TW,三商,🚀 多頭強勢,14.6,-1.58,50.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, RSI動能弱)"
2073.TWO,雄順,⏳ 均線糾結,26.4,-1.82,50.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6969.TW,成信實業*-創,🚀 多頭強勢,31.75,-19.37,40.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
8201.TW,無敵,🚀 多頭強勢,13.55,1.41,16.7,16.7,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
5292.TW,華懋,🚀 多頭強勢,245.0,13.95,69.6,60.9,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
00958B.TWO,永豐ESG銀行債15+,🚀 多頭強勢,9.35,-0.06,42.9,28.6,⏳ 觀望,⏳ 觀望中 (缺: 5日線未勾頭)
3605.TW,宏致,🚀 多頭強勢,71.6,-3.85,30.0,30.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3313.TWO,斐成,⏳ 均線糾結,12.75,-4.83,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2474.TW,可成,🚀 多頭強勢,210.0,-4.9,0.0,50.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4433.TWO,興采,⏳ 均線糾結,20.5,-4.44,25.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6272.TW,驊陞,⏳ 均線糾結,33.7,0.0,0.0,0.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
3013.TW,晟銘電,🚀 多頭強勢,110.0,0.0,0.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3529.TWO,力旺,🚀 多頭強勢,4400.0,-2.82,38.5,53.8,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
8436.TWO,大江,⏳ 均線糾結,124.0,11.25,72.2,61.1,⚠️ 賣出,📢 趨勢轉向：跌破月線
6276.TWO,安鈦克,📉 趨勢轉弱,31.4,-7.98,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8473.TW,山林水,📉 趨勢轉弱,37.45,-2.38,38.5,30.8,⚠️ 賣出,📢 趨勢轉向：跌破月線
6182.TWO,合晶,🚀 多頭強勢,43.25,8.95,64.3,57.1,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6598.TW,ABC-KY,📉 趨勢轉弱,22.25,-0.11,36.4,72.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4931.TWO,新盛力,🚀 多頭強勢,145.0,0.0,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
5284.TW,jpp-KY,🚀 多頭強勢,380.0,-1.64,33.3,83.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6499.TWO,益安,📉 趨勢轉弱,84.6,-8.16,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2387.TW,精元,⏳ 均線糾結,41.3,-3.1,53.8,53.8,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
00968B.TWO,元大優息投等債,📈 月線上揚,9.35,-0.55,40.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
2609.TW,陽明,📉 趨勢轉弱,50.7,2.44,36.4,27.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3057.TW,喬鼎,🔄 重新整理,18.65,-22.13,25.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: 5日線未勾頭)
3632.TWO,研勤,📉 趨勢轉弱,9.0,-4.5,50.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
5013.TWO,強新,⏳ 均線糾結,29.0,-3.11,66.7,44.4,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6548.TWO,長科*,🚀 多頭強勢,55.6,21.08,47.1,58.8,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
5314.TWO,世紀*,📉 趨勢轉弱,77.0,-3.68,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00713.TW,元大台灣高息低波,🚀 多頭強勢,54.0,-0.35,63.6,36.4,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4764.TW,雙鍵,🚀 多頭強勢,244.5,-4.1,42.9,35.7,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
2887I.TW,台新新光辛特,📈 月線上揚,9.39,0.11,0.0,100.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6472.TW,保瑞,📉 趨勢轉弱,416.5,-2.53,33.3,22.2,⚠️ 賣出,📢 趨勢轉向：跌破月線
6863.TW,永道-KY,🚀 多頭強勢,101.5,0.42,14.3,14.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
2365.TW,昆盈,🚀 多頭強勢,35.9,1.65,50.0,40.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
2425.TW,承啟,🚀 多頭強勢,31.2,-4.75,37.5,25.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4138.TWO,曜亞,🚀 多頭強勢,65.1,0.33,66.7,100.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3594.TWO,磐儀,🚀 多頭強勢,56.4,-3.33,27.3,27.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4561.TWO,健椿,🚀 多頭強勢,35.0,13.94,100.0,83.3,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6128.TW,上福,⏳ 均線糾結,20.75,-1.73,28.6,28.6,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足, RSI動能弱)"
3008.TW,大立光,🚀 多頭強勢,2645.0,-7.13,33.3,16.7,⏳ 觀望,⏳ 觀望中 (缺: 5日線未勾頭)
2313.TW,華通,📉 趨勢轉弱,254.5,11.4,62.5,70.8,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6823.TWO,濾能,🚀 多頭強勢,83.5,-18.54,0.0,25.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
2390.TW,云辰,⏳ 均線糾結,10.35,-7.4,40.0,20.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
6175.TWO,立敦,🚀 多頭強勢,66.2,-6.93,33.3,50.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3540.TWO,曜越,⏳ 均線糾結,27.25,0.0,0.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
3490.TWO,單井,🚀 多頭強勢,29.65,-2.72,30.0,60.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
01004T.TW,土銀富邦R2,⏳ 均線糾結,10.85,-0.23,0.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
5321.TWO,美而快,⏳ 均線糾結,23.75,-4.35,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3379.TWO,彬台,⏳ 均線糾結,37.05,-1.9,20.0,40.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2723.TW,美食-KY,⏳ 均線糾結,65.7,0.03,42.9,57.1,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3625.TWO,西勝,⏳ 均線糾結,17.05,0.0,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
3141.TWO,晶宏,🚀 多頭強勢,48.95,-7.96,0.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7740.TW,熙特爾-創,⏳ 均線糾結,188.0,-0.55,45.0,50.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
6708.TWO,天擎,⏳ 均線糾結,39.3,-2.19,25.0,12.5,⚠️ 賣出,📢 趨勢轉向：跌破月線
